MICROBLOC_LATITUDE,MICROBLOC_LONGITUDE,TRIP_ID
33.73,-84.39,5671
33.74,-84.39,5671
33.74,-84.38,5671
33.75,-84.38,5671
33.75,-84.37,5671
33.76,-84.38,5671
33.76,-84.39,5671
33.77,-84.39,5671
33.78,-84.39,5671
33.79,-84.39,5671
33.8,-84.39,5671
33.8,-84.4,5671
33.8,-84.41,5671
33.81,-84.41,5671
33.81,-84.42,5671
33.82,-84.42,5671
33.83,-84.42,5671
33.83,-84.43,5671
33.84,-84.43,5671
33.84,-84.42,5671
33.85,-84.43,5671
33.86,-84.43,5671
33.86,-84.44,5671
33.87,-84.44,5671
33.87,-84.45,5671
33.88,-84.45,5671
33.88,-84.46,5671
33.89,-84.46,5671
33.89,-84.47,5671
33.9,-84.47,5671
33.91,-84.47,5671
33.91,-84.48,5671
33.92,-84.48,5671
33.93,-84.48,5671
33.93,-84.49,5671
33.93,-84.5,5671
33.94,-84.5,5671
33.93,-84.51,5671
33.94,-84.51,5671
33.58,-84.16,5686
33.57,-84.16,5686
33.56,-84.16,5686
33.55,-84.16,5686
33.55,-84.17,5686
33.55,-84.18,5686
33.54,-84.18,5686
33.54,-84.19,5686
33.54,-84.2,5686
33.53,-84.2,5686
33.54,-84.21,5686
33.54,-84.22,5686
33.54,-84.23,5686
33.54,-84.24,5686
33.54,-84.25,5686
33.55,-84.25,5686
33.55,-84.26,5686
33.55,-84.27,5686
33.61,-84.3,5686
33.93,-84.51,5688
33.94,-84.51,5688
33.93,-84.5,5688
33.94,-84.5,5688
33.93,-84.49,5688
33.93,-84.48,5688
33.92,-84.48,5688
33.91,-84.48,5688
33.91,-84.47,5688
33.9,-84.47,5688
33.89,-84.47,5688
33.89,-84.46,5688
33.88,-84.46,5688
33.88,-84.45,5688
33.87,-84.45,5688
33.87,-84.44,5688
33.86,-84.44,5688
33.86,-84.43,5688
33.85,-84.43,5688
33.84,-84.43,5688
33.84,-84.42,5688
33.83,-84.42,5688
33.82,-84.42,5688
33.81,-84.42,5688
33.81,-84.41,5688
33.8,-84.41,5688
33.8,-84.4,5688
33.8,-84.39,5688
33.79,-84.39,5688
33.78,-84.39,5688
33.77,-84.39,5688
33.76,-84.39,5688
33.76,-84.38,5688
33.76,-84.37,5688
33.75,-84.37,5688
33.75,-84.38,5688
33.74,-84.38,5688
33.74,-84.39,5688
33.73,-84.39,5688
33.72,-84.39,5688
33.71,-84.39,5688
33.71,-84.4,5688
33.7,-84.4,5688
33.69,-84.4,5688
33.68,-84.4,5688
33.68,-84.39,5688
33.67,-84.39,5688
33.66,-84.39,5688
33.65,-84.39,5688
33.64,-84.39,5688
33.64,-84.4,5688
33.63,-84.4,5688
33.62,-84.4,5688
33.62,-84.39,5688
33.61,-84.39,5688
33.6,-84.39,5688
33.59,-84.39,5688
33.59,-84.38,5688
33.58,-84.38,5688
33.58,-84.37,5688
33.57,-84.37,5688
33.57,-84.36,5688
33.57,-84.35,5688
33.57,-84.34,5688
33.56,-84.34,5688
33.57,-84.33,5688
33.57,-84.32,5688
33.56,-84.32,5688
33.56,-84.31,5688
33.55,-84.31,5688
33.55,-84.3,5688
33.55,-84.29,5688
33.55,-84.28,5688
33.54,-84.28,5688
33.54,-84.27,5688
33.55,-84.27,5688
33.55,-84.26,5688
33.55,-84.25,5688
33.54,-84.25,5688
33.54,-84.24,5688
33.54,-84.23,5688
33.54,-84.22,5688
33.54,-84.21,5688
33.54,-84.2,5688
33.53,-84.2,5688
33.54,-84.19,5688
33.54,-84.18,5688
33.55,-84.18,5688
33.55,-84.17,5688
33.55,-84.16,5688
33.56,-84.16,5688
33.57,-84.16,5688
33.58,-84.16,5688
33.92,-84.3,5769
33.92,-84.31,5769
33.92,-84.32,5769
33.91,-84.32,5769
33.91,-84.33,5769
33.94,-84.51,5771
33.93,-84.51,5771
33.93,-84.5,5771
33.94,-84.5,5771
33.93,-84.49,5771
33.93,-84.48,5771
33.92,-84.48,5771
33.91,-84.48,5771
33.91,-84.47,5771
33.9,-84.47,5771
33.89,-84.47,5771
33.89,-84.46,5771
33.89,-84.45,5771
33.89,-84.44,5771
33.9,-84.44,5771
33.9,-84.43,5771
33.9,-84.42,5771
33.91,-84.42,5771
33.91,-84.41,5771
33.91,-84.4,5771
33.91,-84.39,5771
33.91,-84.38,5771
33.91,-84.37,5771
33.91,-84.36,5771
33.91,-84.35,5771
33.91,-84.34,5771
33.91,-84.33,5771
33.93,-84.36,5771
33.93,-84.37,5771
33.89,-84.36,5771
33.94,-84.31,5771
33.94,-84.3,5771
33.92,-84.3,5776
33.92,-84.3,5784
33.9,-84.48,5786
33.89,-84.48,5786
33.89,-84.47,5786
33.92,-84.3,5792
33.88,-84.32,5794
33.87,-84.32,5794
33.87,-84.33,5794
33.86,-84.33,5794
33.86,-84.34,5794
33.86,-84.35,5794
33.87,-84.35,5794
33.85,-84.35,5794
33.85,-84.34,5794
33.84,-84.35,5794
33.85,-84.36,5794
33.91,-84.34,5794
33.9,-84.48,5800
33.91,-84.28,5841
33.91,-84.29,5841
33.92,-84.29,5841
33.92,-84.3,5841
33.92,-84.31,5841
33.92,-84.32,5841
33.91,-84.34,5841
33.91,-84.35,5841
33.92,-84.35,5841
33.94,-84.52,5843
33.94,-84.51,5843
33.93,-84.51,5843
33.93,-84.5,5843
33.94,-84.5,5843
33.93,-84.49,5843
33.93,-84.48,5843
33.92,-84.48,5843
33.91,-84.48,5843
33.91,-84.47,5843
33.9,-84.47,5843
33.89,-84.47,5843
33.89,-84.46,5843
33.89,-84.45,5843
33.89,-84.44,5843
33.9,-84.44,5843
33.9,-84.43,5843
33.9,-84.42,5843
33.91,-84.42,5843
33.91,-84.41,5843
33.91,-84.4,5843
33.91,-84.39,5843
33.91,-84.38,5843
33.91,-84.37,5843
33.91,-84.36,5843
33.91,-84.35,5843
33.91,-84.34,5843
33.91,-84.33,5843
33.91,-84.28,5844
33.92,-84.35,5846
33.91,-84.35,5846
33.91,-84.34,5846
33.88,-84.32,5846
33.91,-84.28,5851
33.9,-84.35,5853
33.9,-84.36,5853
33.91,-84.36,5853
33.91,-84.35,5853
33.91,-84.28,5856
33.94,-84.52,5861
33.93,-84.34,5875
33.93,-84.35,5875
33.92,-84.35,5875
33.91,-84.35,5875
33.89,-84.34,5878
33.91,-84.34,5881
33.91,-84.33,5881
33.9,-84.33,5881
33.89,-84.33,5881
33.89,-84.32,5881
33.88,-84.31,5881
33.89,-84.31,5881
33.89,-84.3,5881
33.9,-84.3,5881
33.9,-84.29,5881
33.91,-84.29,5881
33.91,-84.3,5881
33.91,-84.31,5881
33.92,-84.31,5881
33.92,-84.3,5881
33.93,-84.31,5881
33.93,-84.32,5881
33.94,-84.32,5881
33.94,-84.33,5881
33.93,-84.33,5881
33.92,-84.33,5881
33.92,-84.34,5881
33.93,-84.34,5881
33.93,-84.35,5881
33.69,-84.26,5885
33.69,-84.25,5885
33.7,-84.25,5885
33.7,-84.24,5885
33.71,-84.24,5885
33.71,-84.23,5885
33.72,-84.23,5885
33.73,-84.23,5885
33.74,-84.23,5885
33.75,-84.23,5885
33.76,-84.23,5885
33.77,-84.23,5885
33.77,-84.24,5885
33.78,-84.24,5885
33.79,-84.24,5885
33.8,-84.24,5885
33.8,-84.25,5885
33.81,-84.25,5885
33.82,-84.25,5885
33.83,-84.25,5885
33.83,-84.24,5885
33.84,-84.24,5885
33.85,-84.24,5885
33.86,-84.24,5885
33.87,-84.24,5885
33.88,-84.24,5885
33.88,-84.25,5885
33.89,-84.25,5885
33.89,-84.26,5885
33.9,-84.26,5885
33.9,-84.27,5885
33.9,-84.28,5885
33.91,-84.28,5885
33.91,-84.29,5885
33.92,-84.29,5885
33.92,-84.3,5885
33.92,-84.31,5885
33.92,-84.32,5885
33.91,-84.33,5885
33.94,-84.52,5885
33.9,-84.33,5919
33.91,-84.33,5919
33.91,-84.34,5919
33.91,-84.35,5919
33.9,-84.35,5919
33.92,-84.35,5919
33.93,-84.35,5919
33.94,-84.35,5919
33.95,-84.35,5919
33.96,-84.35,5919
33.96,-84.34,5919
33.97,-84.34,5919
33.98,-84.34,5919
33.98,-84.33,5919
33.99,-84.33,5919
34,-84.33,5919
34.01,-84.33,5919
34.01,-84.32,5919
34.02,-84.32,5919
34.02,-84.31,5919
34.03,-84.31,5919
34.03,-84.3,5919
34.03,-84.29,5919
33.97,-84.16,5920
33.97,-84.17,5920
33.96,-84.17,5920
33.96,-84.18,5920
33.95,-84.18,5920
33.95,-84.19,5920
33.94,-84.19,5920
33.94,-84.2,5920
33.93,-84.2,5920
33.93,-84.21,5920
33.93,-84.22,5920
33.93,-84.23,5920
33.92,-84.23,5920
33.92,-84.24,5920
33.92,-84.25,5920
33.91,-84.25,5920
33.91,-84.26,5920
33.9,-84.26,5920
33.9,-84.27,5920
33.9,-84.28,5920
33.91,-84.28,5920
33.91,-84.29,5920
33.92,-84.29,5920
33.92,-84.3,5920
33.92,-84.31,5920
33.92,-84.32,5920
33.91,-84.33,5920
33.91,-84.34,5920
33.91,-84.34,5921
33.91,-84.33,5921
33.9,-84.33,5921
33.89,-84.33,5921
33.89,-84.32,5921
33.88,-84.31,5921
33.94,-84.52,5929
33.94,-84.51,5929
33.93,-84.51,5929
33.93,-84.5,5929
33.94,-84.5,5929
33.93,-84.49,5929
33.93,-84.48,5929
33.92,-84.48,5929
33.91,-84.48,5929
33.91,-84.47,5929
33.9,-84.47,5929
33.89,-84.47,5929
33.89,-84.46,5929
33.89,-84.45,5929
33.89,-84.44,5929
33.9,-84.44,5929
33.9,-84.43,5929
33.9,-84.42,5929
33.91,-84.42,5929
33.91,-84.41,5929
33.91,-84.4,5929
33.91,-84.39,5929
33.91,-84.38,5929
33.91,-84.37,5929
33.91,-84.36,5929
33.91,-84.35,5929
33.91,-84.34,5929
33.91,-84.33,5929
33.9,-84.26,5939
33.91,-84.26,5939
33.91,-84.25,5939
33.92,-84.25,5939
33.92,-84.24,5939
33.92,-84.23,5939
33.93,-84.23,5939
33.93,-84.22,5939
33.93,-84.21,5939
33.94,-84.21,5939
33.94,-84.2,5939
33.94,-84.19,5939
33.95,-84.19,5939
33.95,-84.18,5939
33.96,-84.18,5939
33.96,-84.17,5939
33.97,-84.17,5939
33.97,-84.16,5939
33.94,-84.52,5956
33.91,-84.34,5980
33.91,-84.33,5980
33.91,-84.35,5980
33.9,-84.35,5980
33.92,-84.35,5980
33.93,-84.35,5980
33.94,-84.35,5980
33.95,-84.35,5980
33.96,-84.35,5980
33.96,-84.34,5980
33.97,-84.34,5980
33.98,-84.34,5980
33.98,-84.33,5980
33.99,-84.33,5980
34,-84.33,5980
34.01,-84.33,5980
34.01,-84.32,5980
34.02,-84.32,5980
34.02,-84.31,5980
34.03,-84.31,5980
34.04,-84.31,5980
34.04,-84.3,5980
34.04,-84.29,5980
34.05,-84.29,5980
34.05,-84.28,5980
34.05,-84.27,5980
34.06,-84.27,5980
34.07,-84.27,5980
34.07,-84.26,5980
34.08,-84.26,5980
34.09,-84.26,5980
34.09,-84.25,5980
34.09,-84.24,5980
34.1,-84.24,5980
34.1,-84.23,5980
34.11,-84.23,5980
34.11,-84.22,5980
34.11,-84.21,5980
34.12,-84.21,5980
34.13,-84.21,5980
34.13,-84.2,5980
34.14,-84.2,5980
34.14,-84.19,5980
34.14,-84.18,5980
34.15,-84.18,5980
34.15,-84.17,5980
34.15,-84.16,5980
34.16,-84.16,5980
34.16,-84.15,5980
34.17,-84.15,5980
34.17,-84.14,5980
34.18,-84.14,5980
34.18,-84.13,5980
34.19,-84.13,5980
34.19,-84.12,5980
34.2,-84.12,5980
34.21,-84.12,5980
34.21,-84.11,5980
34.22,-84.11,5980
34.22,-84.1,5980
34.23,-84.1,5980
34.23,-84.09,5980
34.24,-84.09,5980
34.25,-84.09,5980
34.25,-84.08,5980
34.26,-84.08,5980
34.27,-84.08,5980
34.27,-84.07,5980
34.28,-84.07,5980
34.29,-84.07,5980
34.3,-84.07,5980
34.3,-84.06,5980
34.31,-84.06,5980
34.32,-84.06,5980
34.32,-84.05,5980
34.33,-84.05,5980
34.34,-84.05,5980
34.34,-84.04,5980
34.35,-84.04,5980
34.36,-84.04,5980
34.36,-84.03,5980
34.37,-84.03,5980
34.37,-84.02,5980
34.38,-84.02,5980
34.39,-84.02,5980
34.39,-84.01,5980
34.4,-84.01,5980
34.4,-84,5980
34.4,-83.99,5980
34.41,-83.99,5980
34.42,-83.99,5980
34.43,-83.99,5980
34.44,-83.99,5980
34.44,-83.98,5980
34.45,-83.98,5980
34.45,-83.97,5980
34.46,-83.97,5980
34.46,-83.96,5980
34.47,-83.97,5980
34.48,-83.97,5980
34.49,-83.97,5980
34.49,-83.96,5980
34.5,-83.96,5980
34.5,-83.97,5980
34.51,-83.97,5980
34.52,-83.97,5980
34.55,-83.96,5980
33.91,-84.34,6155
33.91,-84.33,6155
33.91,-84.35,6155
33.91,-84.36,6155
33.9,-84.36,6155
33.91,-84.37,6155
33.91,-84.38,6155
33.91,-84.39,6155
33.91,-84.4,6155
33.91,-84.41,6155
33.91,-84.42,6155
33.9,-84.42,6155
33.9,-84.43,6155
33.9,-84.44,6155
33.89,-84.44,6155
33.89,-84.45,6155
33.88,-84.46,6155
33.88,-84.47,6155
33.91,-84.33,6176
33.91,-84.34,6176
33.91,-84.33,6180
33.91,-84.33,6185
33.91,-84.33,6189
33.57,-83.89,6235
33.56,-83.89,6235
33.56,-83.9,6235
33.57,-83.9,6235
33.58,-83.9,6235
33.58,-83.91,6235
33.59,-83.91,6235
33.6,-83.91,6235
33.61,-83.91,6235
33.61,-83.92,6235
33.61,-83.93,6235
33.62,-83.93,6235
33.62,-83.94,6235
33.62,-83.95,6235
33.63,-83.95,6235
33.63,-83.96,6235
33.63,-83.97,6235
33.63,-83.98,6235
33.64,-83.98,6235
33.64,-83.99,6235
33.65,-83.99,6235
33.65,-84,6235
33.65,-84.01,6235
33.65,-84.02,6235
33.66,-84.02,6235
33.66,-84.03,6235
33.66,-84.04,6235
33.67,-84.04,6235
33.67,-84.05,6235
33.67,-84.06,6235
33.68,-84.06,6235
33.69,-84.06,6235
33.69,-84.07,6235
33.69,-84.08,6235
33.7,-84.08,6235
33.7,-84.09,6235
33.7,-84.1,6235
33.7,-84.11,6235
33.7,-84.12,6235
33.7,-84.13,6235
33.7,-84.14,6235
33.7,-84.15,6235
33.7,-84.16,6235
33.7,-84.17,6235
33.7,-84.18,6235
33.7,-84.19,6235
33.7,-84.2,6235
33.71,-84.2,6235
33.71,-84.21,6235
33.71,-84.22,6235
33.71,-84.23,6235
33.71,-84.24,6235
33.72,-84.23,6235
33.73,-84.23,6235
33.74,-84.23,6235
33.75,-84.23,6235
33.76,-84.23,6235
33.77,-84.23,6235
33.77,-84.24,6235
33.78,-84.24,6235
33.79,-84.24,6235
33.8,-84.24,6235
33.8,-84.25,6235
33.81,-84.25,6235
33.82,-84.25,6235
33.83,-84.25,6235
33.83,-84.24,6235
33.84,-84.24,6235
33.85,-84.24,6235
33.86,-84.24,6235
33.87,-84.24,6235
33.88,-84.24,6235
33.88,-84.25,6235
33.89,-84.25,6235
33.89,-84.26,6235
33.9,-84.26,6235
33.9,-84.27,6235
33.9,-84.28,6235
33.91,-84.28,6235
33.91,-84.29,6235
33.92,-84.29,6235
33.92,-84.3,6235
33.92,-84.31,6235
33.92,-84.32,6235
33.92,-84.33,6235
33.91,-84.33,6235
33.91,-84.34,6235
33.91,-84.34,6261
33.91,-84.33,6261
33.9,-84.33,6261
33.91,-84.34,6270
33.91,-84.33,6270
33.92,-84.33,6270
33.92,-84.32,6270
33.92,-84.31,6270
33.92,-84.3,6270
33.92,-84.29,6270
33.91,-84.29,6270
33.91,-84.28,6270
33.9,-84.28,6270
33.9,-84.27,6270
33.9,-84.26,6270
33.89,-84.26,6270
33.89,-84.25,6270
33.88,-84.25,6270
33.88,-84.24,6270
33.87,-84.24,6270
33.86,-84.24,6270
33.85,-84.24,6270
33.84,-84.24,6270
33.83,-84.24,6270
33.83,-84.25,6270
33.82,-84.25,6270
33.81,-84.25,6270
33.8,-84.25,6270
33.8,-84.24,6270
33.79,-84.24,6270
33.78,-84.24,6270
33.77,-84.24,6270
33.77,-84.23,6270
33.76,-84.23,6270
33.75,-84.23,6270
33.74,-84.23,6270
33.73,-84.23,6270
33.72,-84.23,6270
33.71,-84.23,6270
33.71,-84.22,6270
33.71,-84.21,6270
33.71,-84.2,6270
33.7,-84.2,6270
33.7,-84.19,6270
33.7,-84.18,6270
33.7,-84.17,6270
33.7,-84.16,6270
33.7,-84.15,6270
33.7,-84.14,6270
33.7,-84.13,6270
33.7,-84.12,6270
33.7,-84.11,6270
33.7,-84.1,6270
33.7,-84.09,6270
33.7,-84.08,6270
33.69,-84.08,6270
33.69,-84.07,6270
33.69,-84.06,6270
33.68,-84.06,6270
33.67,-84.06,6270
33.67,-84.05,6270
33.67,-84.04,6270
33.66,-84.04,6270
33.66,-84.03,6270
33.66,-84.02,6270
33.65,-84.02,6270
33.65,-84.01,6270
33.65,-84,6270
33.65,-83.99,6270
33.64,-83.99,6270
33.64,-83.98,6270
33.63,-83.98,6270
33.63,-83.97,6270
33.63,-83.96,6270
33.63,-83.95,6270
33.62,-83.95,6270
33.62,-83.94,6270
33.62,-83.93,6270
33.61,-83.93,6270
33.61,-83.92,6270
33.61,-83.91,6270
33.6,-83.91,6270
33.59,-83.91,6270
33.58,-83.91,6270
33.58,-83.9,6270
33.57,-83.9,6270
33.56,-83.9,6270
33.56,-83.89,6270
33.57,-83.89,6270
33.92,-84.37,6271
33.92,-84.36,6271
33.92,-84.35,6271
33.93,-84.35,6271
33.91,-84.35,6271
33.91,-84.34,6271
33.92,-84.34,6271
33.92,-84.37,6272
33.91,-84.35,6320
33.91,-84.34,6320
33.92,-84.34,6320
33.86,-84.3,6323
33.86,-84.31,6323
33.86,-84.32,6323
33.86,-84.33,6323
33.87,-84.33,6323
33.87,-84.32,6323
33.88,-84.32,6323
33.89,-84.32,6323
33.89,-84.33,6323
33.91,-84.35,6323
33.91,-84.34,6325
33.91,-84.33,6325
33.91,-84.35,6325
33.91,-84.36,6325
33.9,-84.36,6325
33.91,-84.37,6325
33.91,-84.38,6325
33.91,-84.39,6325
33.91,-84.4,6325
33.91,-84.41,6325
33.91,-84.42,6325
33.9,-84.42,6325
33.9,-84.43,6325
33.9,-84.44,6325
33.89,-84.44,6325
33.89,-84.45,6325
33.89,-84.46,6325
33.88,-84.46,6325
33.89,-84.47,6325
33.9,-84.47,6325
33.91,-84.47,6325
33.91,-84.48,6325
33.92,-84.48,6325
33.93,-84.48,6325
33.93,-84.49,6325
33.93,-84.5,6325
33.94,-84.5,6325
33.93,-84.51,6325
33.94,-84.51,6325
33.94,-84.52,6325
33.91,-84.34,6333
33.92,-84.34,6333
33.91,-84.35,6333
33.92,-84.35,6333
33.9,-84.35,6333
33.9,-84.34,6333
33.89,-84.34,6333
33.89,-84.33,6333
33.89,-84.32,6333
33.89,-84.31,6333
33.88,-84.31,6333
33.88,-84.32,6333
33.87,-84.32,6333
33.87,-84.33,6333
33.86,-84.33,6333
33.86,-84.34,6333
33.87,-84.34,6333
33.87,-84.35,6333
33.86,-84.35,6333
33.86,-84.32,6333
33.86,-84.31,6333
33.86,-84.3,6333
33.89,-84.33,6516
33.89,-84.32,6516
33.89,-84.31,6516
33.88,-84.31,6516
33.89,-84.3,6516
33.9,-84.3,6516
33.9,-84.29,6516
33.89,-84.29,6516
33.91,-84.29,6516
33.91,-84.3,6516
33.92,-84.3,6516
33.92,-84.31,6516
33.93,-84.31,6516
33.93,-84.32,6516
33.94,-84.32,6516
33.94,-84.33,6516
33.95,-84.32,6516
33.95,-84.31,6516
33.95,-84.3,6516
33.95,-84.29,6516
33.94,-84.29,6516
33.93,-84.29,6516
33.92,-84.29,6516
33.92,-84.32,6516
33.91,-84.34,6540
33.92,-84.34,6540
33.91,-84.35,6540
33.92,-84.35,6540
33.93,-84.35,6540
33.92,-84.36,6540
33.92,-84.37,6540
33.94,-84.51,6552
33.93,-84.51,6552
33.93,-84.5,6552
33.94,-84.5,6552
33.93,-84.49,6552
33.93,-84.48,6552
33.92,-84.48,6552
33.91,-84.48,6552
33.91,-84.47,6552
33.9,-84.47,6552
33.89,-84.47,6552
33.89,-84.46,6552
33.89,-84.45,6552
33.89,-84.44,6552
33.9,-84.44,6552
33.9,-84.43,6552
33.9,-84.42,6552
33.91,-84.42,6552
33.91,-84.41,6552
33.91,-84.4,6552
33.91,-84.39,6552
33.91,-84.38,6552
33.91,-84.37,6552
33.91,-84.36,6552
33.91,-84.35,6552
33.91,-84.34,6552
33.91,-84.33,6552
33.9,-84.44,6573
33.86,-84.35,6584
33.86,-84.34,6584
33.86,-84.33,6584
33.87,-84.33,6584
33.87,-84.32,6584
33.88,-84.32,6584
33.88,-84.31,6584
33.89,-84.32,6584
33.89,-84.33,6584
33.9,-84.33,6584
33.91,-84.33,6584
33.92,-84.33,6584
33.92,-84.34,6584
33.91,-84.34,6584
33.91,-84.35,6584
33.91,-84.36,6584
33.91,-84.37,6584
33.89,-84.32,6590
33.88,-84.32,6590
33.87,-84.32,6590
33.87,-84.33,6590
33.86,-84.33,6590
33.86,-84.35,6590
33.78,-84.18,6608
33.78,-84.19,6608
33.79,-84.19,6608
33.8,-84.19,6608
33.81,-84.19,6608
33.82,-84.19,6608
33.83,-84.19,6608
33.83,-84.2,6608
33.83,-84.21,6608
33.83,-84.22,6608
33.82,-84.22,6608
33.82,-84.23,6608
33.82,-84.24,6608
33.81,-84.24,6608
33.81,-84.25,6608
33.82,-84.25,6608
33.83,-84.25,6608
33.83,-84.24,6608
33.84,-84.24,6608
33.85,-84.24,6608
33.86,-84.24,6608
33.87,-84.24,6608
33.88,-84.24,6608
33.88,-84.25,6608
33.89,-84.25,6608
33.89,-84.26,6608
33.9,-84.27,6608
33.9,-84.28,6608
33.91,-84.28,6608
33.91,-84.29,6608
33.92,-84.29,6608
33.92,-84.3,6608
33.92,-84.31,6608
33.92,-84.32,6608
33.91,-84.32,6608
33.91,-84.33,6608
33.92,-84.33,6608
33.92,-84.34,6608
33.91,-84.34,6711
33.91,-84.33,6711
33.92,-84.33,6711
33.92,-84.32,6711
33.92,-84.31,6711
33.92,-84.3,6711
33.92,-84.29,6711
33.91,-84.29,6711
33.91,-84.28,6711
33.9,-84.28,6711
33.9,-84.27,6711
33.9,-84.26,6711
33.89,-84.26,6711
33.89,-84.25,6711
33.88,-84.25,6711
33.88,-84.24,6711
33.87,-84.24,6711
33.86,-84.24,6711
33.85,-84.24,6711
33.84,-84.24,6711
33.83,-84.24,6711
33.83,-84.25,6711
33.82,-84.25,6711
33.81,-84.25,6711
33.8,-84.25,6711
33.8,-84.24,6711
33.79,-84.24,6711
33.78,-84.24,6711
33.77,-84.24,6711
33.77,-84.23,6711
33.76,-84.23,6711
33.75,-84.23,6711
33.74,-84.23,6711
33.73,-84.23,6711
33.72,-84.23,6711
33.71,-84.23,6711
33.71,-84.22,6711
33.71,-84.21,6711
33.71,-84.2,6711
33.7,-84.2,6711
33.7,-84.19,6711
33.7,-84.18,6711
33.7,-84.17,6711
33.7,-84.16,6711
33.7,-84.15,6711
33.7,-84.14,6711
33.7,-84.13,6711
33.7,-84.12,6711
33.7,-84.11,6711
33.7,-84.1,6711
33.7,-84.09,6711
33.7,-84.08,6711
33.69,-84.08,6711
33.69,-84.07,6711
33.69,-84.06,6711
33.68,-84.06,6711
33.67,-84.06,6711
33.67,-84.05,6711
33.67,-84.04,6711
33.66,-84.04,6711
33.66,-84.03,6711
33.66,-84.02,6711
33.65,-84.02,6711
33.65,-84.01,6711
33.65,-84,6711
33.65,-83.99,6711
33.64,-83.99,6711
33.64,-83.98,6711
33.63,-83.98,6711
33.63,-83.97,6711
33.63,-83.96,6711
33.63,-83.95,6711
33.62,-83.95,6711
33.62,-83.94,6711
33.62,-83.93,6711
33.61,-83.93,6711
33.61,-83.92,6711
33.61,-83.91,6711
33.6,-83.91,6711
33.59,-83.91,6711
33.58,-83.91,6711
33.58,-83.9,6711
33.57,-83.9,6711
33.56,-83.9,6711
33.56,-83.89,6711
33.57,-83.89,6711
33.55,-83.96,6715
33.56,-83.96,6715
33.57,-83.96,6715
33.57,-83.95,6715
33.56,-83.95,6715
33.56,-83.94,6715
33.56,-83.93,6715
33.56,-83.92,6715
33.55,-83.92,6715
33.55,-83.91,6715
33.56,-83.91,6715
33.56,-83.9,6715
33.56,-83.89,6715
33.57,-83.89,6715
33.57,-83.89,6718
33.57,-83.88,6718
33.58,-83.88,6718
33.58,-83.87,6718
33.59,-83.87,6718
33.59,-83.86,6718
33.6,-83.86,6718
33.61,-83.86,6718
33.62,-83.86,6718
33.63,-83.86,6718
33.64,-83.86,6718
33.65,-83.86,6718
33.65,-83.85,6718
33.66,-83.85,6718
33.67,-83.85,6718
33.68,-83.85,6718
33.69,-83.85,6718
33.7,-83.85,6718
33.71,-83.85,6718
33.72,-83.85,6718
33.73,-83.85,6718
33.74,-83.85,6718
33.75,-83.85,6718
33.76,-83.85,6718
33.77,-83.85,6718
33.78,-83.85,6718
33.79,-83.85,6718
33.79,-83.86,6718
33.79,-83.87,6718
33.8,-83.87,6718
33.81,-83.87,6718
33.82,-83.87,6718
33.83,-83.87,6718
33.83,-83.88,6718
33.83,-83.89,6718
33.84,-83.89,6718
33.84,-83.9,6718
33.85,-83.9,6718
33.86,-83.9,6718
33.86,-83.91,6718
33.87,-83.91,6718
33.87,-83.92,6718
33.87,-83.93,6718
33.88,-83.93,6718
33.88,-83.94,6718
33.89,-83.94,6718
33.89,-83.95,6718
33.89,-83.96,6718
33.9,-83.96,6718
33.91,-83.96,6718
33.91,-83.97,6718
33.92,-83.97,6718
33.93,-83.97,6718
33.93,-83.98,6718
33.94,-83.98,6718
33.95,-83.98,6718
33.95,-83.99,6718
33.95,-84,6718
33.96,-84,6718
33.96,-84.01,6718
33.96,-84.02,6718
33.97,-84.01,6718
33.91,-84.34,6719
33.91,-84.33,6719
33.92,-84.33,6719
33.92,-84.32,6719
33.92,-84.31,6719
33.92,-84.3,6719
33.92,-84.29,6719
33.91,-84.29,6719
33.91,-84.28,6719
33.9,-84.28,6719
33.9,-84.27,6719
33.9,-84.26,6719
33.89,-84.26,6719
33.89,-84.25,6719
33.88,-84.25,6719
33.88,-84.24,6719
33.87,-84.24,6719
33.86,-84.24,6719
33.85,-84.24,6719
33.84,-84.24,6719
33.83,-84.24,6719
33.83,-84.25,6719
33.82,-84.25,6719
33.81,-84.25,6719
33.8,-84.25,6719
33.8,-84.24,6719
33.79,-84.24,6719
33.78,-84.24,6719
33.77,-84.24,6719
33.77,-84.23,6719
33.76,-84.23,6719
33.75,-84.23,6719
33.74,-84.23,6719
33.73,-84.23,6719
33.72,-84.23,6719
33.71,-84.23,6719
33.71,-84.22,6719
33.71,-84.21,6719
33.71,-84.2,6719
33.7,-84.2,6719
33.7,-84.19,6719
33.7,-84.18,6719
33.7,-84.17,6719
33.7,-84.16,6719
33.7,-84.15,6719
33.7,-84.14,6719
33.7,-84.13,6719
33.7,-84.12,6719
33.7,-84.11,6719
33.7,-84.1,6719
33.7,-84.09,6719
33.7,-84.08,6719
33.69,-84.08,6719
33.69,-84.07,6719
33.69,-84.06,6719
33.68,-84.06,6719
33.67,-84.06,6719
33.67,-84.05,6719
33.67,-84.04,6719
33.66,-84.04,6719
33.66,-84.03,6719
33.66,-84.02,6719
33.65,-84.02,6719
33.65,-84.01,6719
33.65,-84,6719
33.65,-83.99,6719
33.64,-83.99,6719
33.64,-83.98,6719
33.63,-83.98,6719
33.63,-83.97,6719
33.63,-83.96,6719
33.63,-83.95,6719
33.62,-83.95,6719
33.62,-83.94,6719
